cattle_id,label,gx,gy,gz,ax,ay,az,timestamp
Hanna,Gehen,11.94,-72.38,168.44,-0.57,1.1,-0.3,1536662714539
Hanna,Gehen,12,-69.88,168.81,0,0.88,-0.5,1536662715348
Hanna,Gehen,12.06,-82.56,-81.56,-0.05,0.7,-2.74,1536657778287
Hanna,Gehen,12.06,-75.69,172.88,2.16,-0.79,0.68,1536670112516
Hanna,Gehen,12.13,-79.56,19.88,-0.59,-0.36,-1.06,1536670038376
Hanna,Gehen,12.19,-85.56,-4.38,1.19,-0.79,0.12,1536658613980
Hanna,Gehen,12.19,-68.56,174.44,-0.55,0.36,1.41,1536670098030
Hanna,Gehen,12.25,-87.75,-178,0.72,-4.38,-0.38,1536658619223
Hanna,Gehen,12.25,-62.44,173.31,0.89,0.1,-0.85,1536670099141
Hanna,Gehen,12.31,-85.94,177.13,-1.09,1.45,1.37,1536658118945
Hanna,Gehen,12.31,-83.13,4,0.69,0.64,0.12,1536658056678
Hanna,Gehen,12.44,-67.44,-176.94,-0.66,0.98,0.35,1536656987678
Hanna,Gehen,12.69,-80.06,167.5,-0.41,-0.45,0.78,1536662713428
Hanna,Gehen,12.81,-80.06,19.5,1.11,-0.5,0.06,1536670038173
Hanna,Gehen,12.88,-70.44,-148.31,-3.9,0.98,1.68,1536658117228
Hanna,Gehen,13.06,-85.63,-175.63,-3.3,0.61,-2.41,1536658118137
Hanna,Gehen,13.13,-73.31,-179.69,-0.24,-0.99,-2.03,1536671368354
Hanna,Gehen,13.19,-73.19,-151.38,-0.41,-1,2,1536668685994
Hanna,Gehen,13.31,-70,168.38,0.39,1.54,-0.18,1536670097828
Hanna,Gehen,13.38,-79.25,24.13,-0.64,0.08,0.98,1536670038679
Hanna,Gehen,13.38,-77.25,14.56,0.02,1.19,0.84,1536670038982
Hanna,Gehen,13.44,-72.69,43.56,-0.18,1.12,-12.85,1536669442222
Hanna,Gehen,13.5,-50.5,172.19,-2.5,-0.45,2.58,1536670095402
Hanna,Gehen,13.56,-85.56,177.81,-3,-2.78,0.66,1536670120701
Hanna,Gehen,13.56,-52.31,-159,-1.02,-2.95,0.59,1536664410973
Hanna,Gehen,13.69,-78.63,26.94,0.71,0.48,-0.02,1536670038578
Hanna,Gehen,13.88,-84.75,179.69,-0.03,0.06,-0.99,1536660471533
Hanna,Gehen,13.94,-80.94,179.06,2.87,1.07,1.79,1536658056981
Hanna,Gehen,14,-85.5,176,1.54,0.83,1.15,1536670119488
Hanna,Gehen,14.25,-79.06,-7.44,0.75,-0.25,1.34,1536658215133
Hanna,Gehen,14.31,-82.25,25.5,0.69,-0.74,0.5,1536670040202
Hanna,Gehen,14.38,-86.38,-178.81,-0.24,-0.29,-1.01,1536660471432
Hanna,Gehen,14.38,-84.69,-174.81,-0.14,-0.77,0.56,1536658619627
Hanna,Gehen,14.38,-82.38,21.06,-0.27,-1.2,0.85,1536670040303
Hanna,Gehen,14.38,-78.5,26.19,-0.21,0,-1.01,1536670038477
Hanna,Gehen,14.44,-75.63,-171.5,0.71,-2.74,2,1536658118440
Hanna,Gehen,14.5,-77.25,-176.75,0.85,-0.7,0.37,1536670111808
Hanna,Gehen,14.63,-71.56,168.75,-0.64,-1.25,-2.79,1536670097929
Hanna,Gehen,14.69,-59.81,171.94,1.74,1.77,0.35,1536670099242
Hanna,Gehen,14.75,-55.13,-158.94,-0.05,-3.03,0.36,1536664411276
Hanna,Gehen,14.81,-55.56,178.31,0.3,0.77,1.52,1536658125211
Hanna,Gehen,14.88,-83.69,177.13,1.23,-0.06,0.88,1536670119387
Hanna,Gehen,14.94,-83.94,177.94,-0.13,0.73,0.5,1536670120398
Hanna,Gehen,15,-82.13,-33.19,0.78,-0.4,0.16,1536658215032
Hanna,Gehen,15.13,-58.81,178.88,-0.68,-1.51,0.54,1536658125312
Hanna,Gehen,15.19,-85.94,2.25,0.25,-2.26,0.26,1536670036253
Hanna,Gehen,15.19,-85.38,178.31,1.8,0.33,1.68,1536658056880
Hanna,Gehen,15.31,-85.13,2.94,-0.09,0.27,0.02,1536670036354
Hanna,Gehen,15.63,-88.81,-179.38,-0.4,-0.65,0.51,1536658619121
Hanna,Gehen,15.63,-83.63,-6,-0.19,-1.76,1.55,1536658214931
Hanna,Gehen,15.63,-82.25,32.88,0.5,-0.91,0.49,1536670040101
Hanna,Gehen,15.63,-82.19,-179.31,-0.52,1.67,-0.45,1536670034030
Hanna,Gehen,15.63,-73.19,-179.38,0.3,0.08,2.19,1536670111303
Hanna,Gehen,15.69,-74.94,-163.69,0.07,-1.15,0.24,1536660474160
Hanna,Gehen,15.75,-82.56,-171,-4.21,9.61,0.12,1536658055567
Hanna,Gehen,15.75,-77.25,-165.5,-5.11,1.83,-1.6,1536658055466
Hanna,Gehen,15.81,-82.5,22.25,-0.4,-0.62,0.38,1536670040404
Hanna,Gehen,15.81,-75.06,12.69,0.38,-0.11,0.36,1536670039083
Hanna,Gehen,15.94,-84.06,177.81,-0.42,-1.54,0.1,1536670119286
Hanna,Gehen,15.94,-83.31,-175.69,0.77,0.22,-0.68,1536658118036
Hanna,Gehen,16.13,-71,152.5,0.05,2.6,-0.88,1536669931436
Hanna,Gehen,16.19,-84,-179.63,-0.81,-0.62,-0.9,1536657937431
Hanna,Gehen,16.25,-85.56,-179.94,0,-0.32,1.68,1536670117871
Hanna,Gehen,16.25,-80.44,-177.44,-0.07,-1.14,0.22,1536658118339
Hanna,Gehen,16.31,-86.5,-177.38,1.71,0.28,1.19,1536658118238
Hanna,Gehen,16.31,-84.75,177.63,0.52,-0.27,1.49,1536670120297
Hanna,Gehen,16.31,-83.63,173.94,1.16,0.11,1.04,1536670119589
Hanna,Gehen,16.38,-81.56,145.88,-0.87,1.9,-1.24,1536660471634
Hanna,Gehen,16.38,-74.19,91.63,2.69,0.63,-4.07,1536669442424
Hanna,Gehen,16.44,-85.13,-175.13,-0.97,-0.72,0.49,1536658613879
Hanna,Gehen,16.44,-85.13,177.63,1.08,-0.84,-0.02,1536670120600
Hanna,Gehen,16.44,-83.31,177.31,-0.82,0.26,-0.5,1536670120499
Hanna,Gehen,16.44,-82.88,127.63,-0.4,0.88,0.79,1536670119690
Hanna,Gehen,16.69,-85.88,-177.38,0.89,-2.19,1.6,1536658614485
Hanna,Gehen,16.69,-85.56,178.25,-1.71,-1.23,-0.32,1536670119185
Hanna,Gehen,16.69,-81.81,171.5,0.13,-1.4,-0.23,1536662713529
Hanna,Gehen,16.88,-86.19,3.13,0.97,-1.57,0.17,1536670036152
Hanna,Gehen,16.88,-85.38,4.19,-0.81,-0.91,2.29,1536658056779
Hanna,Gehen,16.88,-77.31,161.69,-1.73,-0.75,-0.77,1536670095604
Hanna,Gehen,16.94,-80,27.19,1.06,2.41,0.53,1536670039588
Hanna,Gehen,17.06,-86.81,178.63,0.93,0.61,2.45,1536670117467
Hanna,Gehen,17.06,-71.31,177.44,0.29,0.47,2.28,1536670097524
Hanna,Gehen,17.13,-89,179.19,-0.67,-0.19,-0.03,1536670117568
Hanna,Gehen,17.13,-86.69,-179,0.14,-2.12,-0.81,1536660471331
Hanna,Gehen,17.13,-72.88,178.56,-1.16,1.16,-1.1,1536670111404
Hanna,Gehen,17.13,-72.75,176.19,1.09,-0.89,2.36,1536670111707
Hanna,Gehen,17.19,-80.81,33.56,1.05,-0.97,-0.42,1536670038072
Hanna,Gehen,17.19,-68.69,-161.94,0.04,-3.14,0.63,1536657984474
Hanna,Gehen,17.25,-77.69,131.56,-2.1,1.5,-3.8,1536660471735
Hanna,Gehen,17.25,-63.31,177.25,1.22,0,2.46,1536671368253
Hanna,Gehen,17.31,-81.31,122.5,-0.5,0.84,0.25,1536658655515
Hanna,Gehen,17.5,-71.69,-169.69,0.34,-1.21,0.19,1536670097019
Hanna,Gehen,17.5,-60.94,170.63,-1.61,-0.6,-0.75,1536670099343
Hanna,Gehen,17.56,-80.5,25.13,1.79,1.16,0.96,1536670039689
Hanna,Gehen,17.56,-75.75,-165.75,0.43,-0.58,0.4,1536660474261
Hanna,Gehen,17.69,-85.38,178.5,2.12,-0.07,1.28,1536670117972
Hanna,Gehen,17.75,-81.44,35.94,0.09,-0.92,0,1536670040000
Hanna,Gehen,17.81,-66.94,-179.31,0,1.12,-0.74,1536656986768
Hanna,Gehen,17.81,-63.44,177.38,-1.07,-0.04,0.77,1536656986162
Hanna,Gehen,18,-88.94,179.19,-3.87,0.02,-1.4,1536670117770
Hanna,Gehen,18,-66.44,-177.31,-0.84,-1.33,-0.45,1536656986566
Hanna,Gehen,18,-66.31,162,-3.07,0.07,-3.1,1536670095503
Hanna,Gehen,18,-53.56,-159.25,-0.23,-2.54,0.96,1536664411377
Hanna,Gehen,18.38,-76.25,170.81,0.35,1.09,0.66,1536670111202
Hanna,Gehen,18.38,-74.75,13.13,1.24,0.93,-0.02,1536670039184
Hanna,Gehen,18.44,-76.81,151.81,-0.83,1.07,-0.7,1536670112819
Hanna,Gehen,18.44,-72.25,-156.69,-0.48,0.76,-2.31,1536660475676
Hanna,Gehen,18.44,-48.56,-163.25,-0.66,-4.68,0.35,1536664410872
Hanna,Gehen,18.5,-79.81,27.94,-0.08,0.39,0.8,1536670039487
Hanna,Gehen,18.5,-78.69,-123.69,-1.24,-2.74,-1.38,1536669078652
Hanna,Gehen,18.5,-64.38,177.31,-0.17,0.41,0.75,1536656986364
Hanna,Gehen,18.5,-63.25,176.31,-0.04,0.98,1.29,1536656986263
Hanna,Gehen,18.5,-55.06,169.56,-2.23,1.06,-1.06,1536670099646
Hanna,Gehen,18.56,-84.19,-176,0.69,-1.69,-1.13,1536657938239
Hanna,Gehen,18.56,-82.38,48.44,-0.1,0.07,-0.07,1536670036456
Hanna,Gehen,18.56,-76.88,72.69,-2.34,8.21,-0.63,1536669442323
Hanna,Gehen,18.56,-76.69,-168.63,-1.21,-1.11,-2.23,1536657938947
Hanna,Gehen,18.56,-66.19,179.81,0.35,-0.94,0.16,1536656986465
Hanna,Gehen,18.75,-83.63,5.63,0.28,1.52,-2.02,1536659833738
Hanna,Gehen,18.75,-81.06,126.88,0.18,0.51,0.17,1536670119791
Hanna,Gehen,18.81,-88.69,179.31,-1.01,-0.48,-1.08,1536670117669
Hanna,Gehen,18.81,-82.81,152.5,0.17,0.6,0.44,1536670119084
Hanna,Gehen,18.81,-66.63,-179.06,-0.32,-0.53,0.41,1536656986667
Hanna,Gehen,18.81,-49.06,168.56,-1.51,0.49,3.35,1536670099748
Hanna,Gehen,18.88,-72.81,-168.38,0.47,-0.97,0.03,1536660475777
Hanna,Gehen,18.88,-61.56,171.56,-0.17,-0.5,-0.21,1536670099444
Hanna,Gehen,18.94,-84.81,176.19,0.33,0.8,1.12,1536670116861
Hanna,Gehen,19,-80.56,23.63,-1.12,0.74,0.64,1536670039790
Hanna,Gehen,19.13,-78.13,151.81,-2.08,1.25,0.27,1536658057285
Hanna,Gehen,19.13,-76.38,158.38,0.06,1.04,-0.68,1536662714438
Hanna,Gehen,19.19,-82.13,136.13,0.13,0.05,1.93,1536670115446
Hanna,Gehen,19.19,-75.69,-156.94,-0.56,-1.63,2.34,1536658117025
Hanna,Gehen,19.25,-89.19,-0.06,-1.48,0.52,0.99,1536658619020
Hanna,Gehen,19.25,-81.88,125.88,2.18,1.74,1.66,1536657980230
Hanna,Gehen,19.31,-71.06,176.31,0.52,0.26,-0.56,1536660475979
Hanna,Gehen,19.38,-82.69,-156.94,-1.31,-2.22,-0.88,1536657938340
Hanna,Gehen,19.5,-72.5,-179.75,0.79,1.01,-0.76,1536660475878
Hanna,Gehen,19.56,-57.19,171.88,-0.76,0.81,1.86,1536670099545
Hanna,Gehen,19.69,-84.31,178.69,0.08,-0.27,1.13,1536670114739
Hanna,Gehen,19.69,-81,143.75,-0.91,1.44,1.04,1536670116962
Hanna,Gehen,19.75,-86.63,3.25,1.12,-0.53,0.15,1536670116760
Hanna,Gehen,19.81,-86.88,-0.31,-0.16,0.8,-0.82,1536658222253
Hanna,Gehen,19.81,-86.25,176.25,2.58,0.9,0.6,1536670118073
Hanna,Gehen,19.88,-82.38,160,-0.52,-1.44,-1.5,1536670095705
Hanna,Gehen,19.88,-71.13,169.69,0.23,0.6,0.51,1536670111606
Hanna,Gehen,19.88,-70.19,171.44,-0.99,1.08,2.51,1536670111505
Hanna,Gehen,19.94,-73.44,166.75,-2.45,-0.66,2.83,1536670112920
Hanna,Gehen,19.94,-71.81,172.25,-0.6,0.82,1.93,1536670113021
Hanna,Gehen,20,-80.63,34.94,-0.27,1.32,-0.23,1536670040505
Hanna,Gehen,20,-73.06,-156.13,-0.62,0,0.99,1536668686095
Hanna,Gehen,20.13,-86.19,176.69,1.23,0.19,1.11,1536670116659
Hanna,Gehen,20.19,-88.69,-0.19,-0.76,-0.98,0.42,1536658618919
Hanna,Gehen,20.25,-54.75,171.81,-2,-1.31,2.89,1536671368051
Hanna,Gehen,20.25,-53.13,-162.63,-1.43,-0.29,-0.71,1536664410669
Hanna,Gehen,20.31,-86.19,179.13,0.55,-0.59,-0.65,1536660471230
Hanna,Gehen,20.31,-83.75,-5.56,-1.28,-0.53,0.43,1536658214830
Hanna,Gehen,20.44,-83.56,173.69,1.65,0.45,1.56,1536670115345
Hanna,Gehen,20.44,-81,37.63,0.21,-0.01,-1.2,1536670037971
Hanna,Gehen,20.56,-85,176.06,-0.61,0.67,0.46,1536670118276
