cattle_id,timestamp,label,ax,ay,az,gx,gy,gz
goat02,875601,walking,2.9519,-9.59606,-5.1155,44.7561,114.451,102.988
goat02,875701,walking,-0.599005,-8.65922,-4.43743,16.0366,130.61,-66.4024
goat02,875801,walking,-0.141365,-5.60429,-2.97346,12.561,-5.36585,31.0366
goat02,875901,walking,3.56049,-11.8699,-2.81053,-31.5244,-58.2927,-15.061
goat02,876001,walking,2.7099,-7.24077,-5.69294,77.9878,-140.671,-68.7195
goat02,876101,walking,4.51889,-7.90687,-5.87504,-38.7195,-100.366,-74.0854
goat02,876201,walking,-1.0854,-5.23291,-5.33354,-12.8659,57.9268,-28.9024
goat02,876301,walking,5.51804,-9.79493,-1.70836,-5.42683,-159.329,12.6829
goat02,876401,walking,3.81207,-11.5919,-7.84218,-21.0976,155.549,47.1951
goat02,876501,walking,2.41758,-9.31573,-4.54285,5.06098,101.829,135.183
goat02,876601,walking,2.36487,-10.0034,-3.32328,8.96341,104.512,-33.9634
goat02,876701,walking,-0.821835,-5.88463,-3.20348,76.2195,12.9878,-38.4756
goat02,876801,walking,1.78024,-15.0662,-4.89267,-38.5366,54.939,53.1098
goat02,876901,walking,1.1429,-8.36211,-5.10352,37.2561,-104.39,-69.8171
goat02,877001,walking,7.91166,-9.79972,-6.2632,-62.378,-91.6463,17.3171
goat02,877101,walking,-1.66044,-5.05321,-6.87179,-36.6463,93.0488,6.58537
goat02,877201,walking,7.44923,-14.2827,-1.81618,-82.3171,11.2805,61.9512
goat02,877301,walking,1.00393,-7.2863,-5.75524,11.8902,15.9146,-10.122
goat02,877401,walking,4.48056,-9.11207,-3.1316,-22.622,-64.4512,64.5122
goat02,877501,walking,-0.0742766,-6.41894,-9.67992,1.76829,92.439,23.5976
goat02,877601,walking,-3.3688,0.500768,-9.4499,-33.0488,95.3049,16.3415
goat02,877701,walking,0.313879,-5.1754,-6.63698,-45.8537,-223.293,22.0732
goat02,877801,walking,0.785895,-6.39019,-8.03386,3.47561,-108.476,-39.6341
goat02,877901,walking,1.75149,-7.68643,-6.16256,-58.2317,-31.6463,-55.6707
goat02,878001,walking,-2.48467,-13.0439,-4.8783,-37.2561,6.64634,-100.61
goat02,878101,walking,2.12048,-2.24507,-2.94711,19.5122,-97.622,16.6463
goat02,878201,walking,0.646926,-7.38693,-6.15298,-105.61,410.915,-22.6829
goat02,878301,walking,-1.34177,-4.73933,-2.69073,27.378,-116.646,-61.5854
goat02,878401,walking,5.48689,-5.92057,-4.5141,-11.9512,-68.9634,92.5
goat02,878501,walking,1.28427,-9.74222,-3.02617,-19.878,-139.329,-94.5732
goat02,878601,walking,3.80488,-8.12011,-4.53567,2.86585,-137.988,-96.2805
goat02,878701,walking,-1.26031,-5.73368,-6.33987,15.9756,114.207,26.6463
goat02,878801,walking,2.76022,-10.3484,-7.04909,1.34146,42.561,91.5854
goat02,878901,walking,10.9953,-9.15999,-5.49887,92.7439,-366.524,95.3659
goat02,879001,walking,-1.77785,-5.44855,-4.80642,26.5854,-176.829,18.4146
goat02,879101,walking,-0.587025,-5.73368,-2.12527,-22.9268,37.0732,48.4756
goat02,879201,walking,-1.91442,-10.6671,0.510352,12.8659,26.5854,43.7195
goat02,879301,walking,-1.79702,-9.2726,-4.07803,12.3171,85.4268,12.0732
goat02,879401,walking,1.23155,-8.4915,-4.33201,6.21951,41.5244,-16.8293
goat02,879501,walking,0.654114,-9.53856,-5.03644,24.3902,24.0854,-7.0122
goat02,879601,walking,1.18363,-8.64963,-4.20981,4.14634,29.2683,10.9756
goat02,879701,walking,1.39448,-9.50262,-4.6938,-15.3049,51.4634,24.3293
goat02,879801,walking,1.10936,-8.23273,-3.98219,14.2073,-5.60976,15
goat02,879901,walking,0.817043,-8.549,-3.87197,-1.70732,-14.3293,9.08537
goat02,880001,walking,2.33852,-9.12165,-5.90619,23.2317,-19.0244,-4.39024
goat02,880101,walking,0.0599005,-8.22075,-5.77681,5.30488,-25.7317,-27.3171
goat02,880201,walking,1.39209,-8.45316,-5.0556,-13.3537,-74.0244,-30.8537
goat02,880301,walking,2.35768,-9.12405,-5.19936,-22.1951,-102.744,-55.9146
goat02,880401,walking,1.52387,-7.93802,-4.45899,10.7927,-70.8537,-68.2317
goat02,880501,walking,-0.98716,-6.73042,-6.29435,19.939,-11.3415,-20.061
goat02,880601,walking,2.44634,-9.84285,-6.43332,11.9512,-76.8293,22.2561
goat02,880701,walking,1.20041,-7.59539,-4.0948,-62.622,143.78,-15.8537
goat02,880801,walking,2.14444,-12.04,-4.48535,54.8171,105.366,93.9024
goat02,880901,walking,0.491184,-8.17283,-3.92947,38.3537,31.3415,-33.2927
goat02,881001,walking,-0.527125,-6.57228,-2.98065,-11.9512,21.4634,5.60976
goat02,881101,walking,1.09977,-11.3212,-4.4542,-6.58537,98.4756,84.5122
goat02,881201,walking,0.237206,-7.42527,-5.57314,6.46341,-89.0244,-20.6098
goat02,881301,walking,2.39362,-9.53856,-4.78725,-19.3902,-59.6951,-37.378
goat02,881401,walking,0.0239602,-8.63765,-4.64828,8.84146,-26.5854,-86.7073
goat02,881501,walking,-2.22111,-5.70013,-4.13314,18.4756,29.7561,23.4756
goat02,881601,walking,1.12613,-10.4251,-4.68901,12.2561,-87.2561,68.1707
goat02,881701,walking,1.60773,-10.2118,-4.26012,-15.6098,53.2927,-27.378
goat02,881801,walking,-0.0335443,-10.6599,-4.03011,15.122,23.9024,-40.1829
goat02,881901,walking,0.9033,-9.74462,-3.90072,31.0976,-3.53659,-41.3415
goat02,882001,walking,0.826627,-9.25343,-4.31044,-14.7561,68.2317,29.0854
goat02,882101,walking,0.594213,-11.3931,-3.68268,-15.9756,91.1585,44.878
goat02,882201,walking,0.658906,-8.58015,-3.72821,24.878,22.9268,4.26829
goat02,882301,walking,0.426492,-8.27346,-4.0972,-20.4878,-4.69512,8.17073
goat02,882401,walking,1.17884,-10.8013,-3.11722,8.10976,2.80488,22.8659
goat02,882501,walking,0.972784,-8.69276,-4.52129,9.7561,1.15854,-2.2561
goat02,882601,walking,2.06058,-8.9132,-4.80163,-1.46341,-21.6463,-8.41463
goat02,882701,walking,1.3849,-8.78142,-5.79118,-17.0122,-7.43902,-22.8049
goat02,882801,walking,0.383363,-10.1735,-5.18978,0.304878,-48.0488,-55.7317
goat02,882901,walking,0.462432,-6.52676,-6.01162,-22.378,-46.9512,-64.8171
goat02,883001,walking,1.31542,-8.86767,-3.22265,29.8171,-1.15854,20
goat02,883101,walking,0.582233,-6.54593,-7.37974,11.5244,52.378,32.0732
goat02,883201,walking,2.69073,-8.76704,-6.5627,-32.0732,-12.6829,-6.95122
goat02,883301,walking,0.826627,-8.53942,-5.63065,-3.17073,39.3293,45.3659
goat02,883401,walking,2.55655,-8.94914,-5.30719,11.4634,54.1463,20.7927
goat02,883501,walking,0.807459,-9.73264,-5.60669,7.2561,121.159,57.439
goat02,883601,walking,2.31216,-8.76944,-4.05407,5.67073,93.0488,16.0976
goat02,883701,walking,-0.325859,-7.54267,-4.49973,-9.57317,44.8171,-10
goat02,883801,walking,4.37034,-10.8276,-4.43743,-9.5122,25.9146,103.537
goat02,883901,walking,-0.900904,-9.01862,-3.95104,39.878,-66.7683,-74.2073
goat02,884001,walking,3.55569,-8.02667,-7.57382,2.80488,-29.2683,27.0122
goat02,884101,walking,2.21871,-10.9666,-3.88155,-39.5732,-2.0122,-16.7073
goat02,884201,walking,0.304295,-7.39412,-5.67378,-2.31707,-52.0122,-76.6463
goat02,884301,walking,-0.131781,-6.89575,-5.18499,-13.2927,35.122,39.3902
goat02,884401,walking,3.6132,-9.34927,-6.27278,27.9878,-67.622,-23.5976
goat02,884501,walking,0.22283,-6.88377,-5.93255,7.5,28.2927,17.9878
goat02,884601,walking,3.3089,-8.94674,-5.92296,-12.3171,44.7561,46.8902
goat02,884701,walking,2.23309,-7.38214,-4.3368,-21.0366,108.537,-29.5732
goat02,884801,walking,0.725994,-8.41962,-2.72667,-16.2805,15.4878,22.3171
goat02,884901,walking,6.23445,-10.1711,-4.65547,22.622,21.4634,90.7927
goat02,885001,walking,0.0910488,-8.74308,-5.35271,13.6585,-79.3293,-37.9268
goat02,885101,walking,2.90877,-9.09529,-5.10832,-31.3415,-88.8415,-23.1098
goat02,885201,walking,2.94471,-7.96916,-6.35185,-8.59756,-84.4512,-78.1707
goat02,885301,walking,-0.232414,-5.47491,-6.0188,-3.29268,17.9268,-37.1951
goat02,885401,walking,2.48947,-6.78553,-4.46379,-5.60976,-45.3049,57.9878
goat02,885501,walking,2.72428,-11.2493,-8.07459,12.8659,87.2561,31.8293
goat02,885601,walking,1.56939,-6.10506,-3.38558,-25.1829,52.622,25.9756
goat02,885701,walking,4.21939,-9.02821,-5.30719,18.2317,83.9024,54.5732
goat02,885801,walking,0.263562,-8.11532,-3.12441,-18.0488,27.0732,-33.0488
goat02,885901,walking,1.18603,-5.75045,-3.02378,15.3659,-54.5732,19.3293
goat02,886001,walking,2.2283,-14.4792,-6.60343,35.122,-95.3049,-17.2561
goat02,886101,walking,0.311483,-8.4891,-7.83978,71.0976,-171.341,-9.69512
goat02,886201,walking,2.49665,-7.02753,-5.83431,-75.9756,-59.0244,-97.1951
goat02,886301,walking,-2.29778,-4.8759,-3.41433,-37.8659,69.5732,10.7927
goat02,886401,walking,1.18124,-16.0941,-11.1175,47.0122,30.8537,163.598
goat02,886501,walking,1.567,-5.86306,-6.03318,50.9146,70,89.0854
goat02,886601,walking,1.18363,-7.74394,-4.73933,29.5122,19.2683,-47.622
goat02,886701,walking,-2.44154,-6.97961,-2.89439,24.0244,-22.9268,-57.8049
goat02,886801,walking,-1.8066,-15.071,-8.14887,69.2073,4.26829,135.793
goat02,886901,walking,4.79683,-8.95153,-8.15845,3.41463,-130.305,-65.9756
goat02,887001,walking,0.603797,-6.86939,-6.56749,-51.2195,33.0488,-67.1341
goat02,887101,walking,-2.2858,-5.07477,-4.00854,-58.5366,30.6098,-76.7073
goat02,887201,walking,-1.28906,-14.4624,-12.2269,33.4146,-155.732,95.7927
goat02,887301,walking,4.60755,-5.50606,-6.70407,-30.5488,171.89,16.8293
goat02,887401,walking,0.352215,-7.2264,-3.94625,52.5,70.3659,4.7561
goat02,887501,walking,-1.64607,-5.06758,-2.99742,29.2073,62.3171,1.21951
goat02,887601,walking,0.572649,-20.4237,-7.70081,12.1341,24.8171,144.817
goat02,887701,walking,2.11569,-7.23359,-6.76157,67.561,-172.073,-55.3659
goat02,887801,walking,1.00154,-5.14665,-6.87179,-73.9024,-13.2317,-123.598
goat02,887901,walking,-2.56135,-3.54371,-3.96302,-50.2439,79.2683,62.0732
goat02,888001,walking,-1.70597,-15.4879,-14.6109,53.4756,116.341,199.695
goat02,888101,walking,3.05253,-6.982,-7.36057,2.7439,180.122,78.5366
goat02,888201,walking,1.80181,-8.06261,-8.27825,108.902,157.866,-83.1098
goat02,888301,walking,1.70597,-2.35289,-3.37599,-12.9878,-26.2195,-12.5
goat02,888401,walking,7.43006,-7.87093,-5.39823,-31.1585,38.3537,34.7561
goat02,888501,walking,5.4797,-9.99859,-10.4778,-48.2317,-197.439,-67.0732
goat02,888601,walking,-3.95104,-3.8504,-8.11772,-126.707,182.561,12.6829
goat02,888701,walking,-0.977576,-7.8302,-8.21356,-21.4634,-189.207,13.0488
goat02,888801,walking,4.72735,-7.17608,-5.45574,-180.61,237.073,36.4634
goat02,888901,walking,3.1292,-4.76089,-7.95718,16.2805,173.11,-21.2195
goat02,889001,walking,-1.59815,-3.64435,-0.213246,-98.1098,38.9634,-20.7927
goat02,889101,walking,4.10918,-16.4127,-5.57314,2.13415,-82.1341,-14.0244
goat02,889201,walking,0.841003,-5.13946,-8.52504,-14.878,-72.7439,-77.378
goat02,889301,walking,5.36469,-7.68164,-7.38933,-73.5976,57.8049,-48.7805
goat02,889401,walking,-0.725994,-1.25551,-4.55483,-56.5854,69.6951,40.122
goat02,889501,walking,5.66419,-12.3994,-12.0735,23.6585,-34.939,5.2439
goat02,889601,walking,4.5141,-6.0811,-4.20502,4.08537,30.6098,-59.6951
goat02,889701,walking,3.64435,-6.51238,-5.37188,-2.9878,-27.0122,8.41463
goat02,889801,walking,2.65479,-7.99792,-4.66984,-16.0366,79.878,20
goat02,889901,walking,3.65393,-9.49543,-4.49493,6.28049,95.122,36.4634
goat02,890001,walking,2.72188,-7.30067,-4.06844,-17.8659,50.5488,31.2805
goat02,890101,walking,1.8689,-9.56491,-3.41193,15.061,3.35366,5.60976
goat02,890201,walking,5.09154,-5.90379,-7.09701,-0.182927,51.3415,31.8902
goat02,890301,walking,1.16686,-9.72784,-3.83842,-35.061,65.6098,50.3659
goat02,890401,walking,2.93513,-8.17762,-4.80642,-30.2439,14.8171,20.5488
goat02,890501,walking,3.733,-8.71912,-5.12988,-11.4024,45.7317,32.8659
goat02,890601,walking,3.86478,-8.23752,-6.03078,-75.3049,155.671,104.817
goat02,890701,walking,4.77527,-3.44308,-6.33508,-31.5854,-27.9268,26.4634
goat02,890801,walking,0.682866,-8.22314,-2.46311,-0.243902,-2.92683,19.3902
goat02,890901,walking,2.96148,-8.43639,-4.31763,22.6829,-142.5,-88.7195
goat02,891001,walking,-1.04466,-9.1528,-8.96591,-34.1463,106.829,100.793
goat02,891101,walking,6.17454,-9.10488,-3.29213,-6.70732,36.9512,29.878
goat02,891201,walking,5.66898,-7.25994,-4.95737,-31.7073,31.4634,9.32927
goat02,891301,walking,4.03969,-7.17129,-3.64914,-24.5122,41.2195,24.878
goat02,891401,walking,4.01094,-7.25994,-1.65086,-32.1951,29.3902,28.1098
goat02,891501,walking,4.67703,-7.5259,-4.03011,-28.9634,15.7927,48.2317
goat02,891601,walking,2.74824,-6.80709,-2.66437,-10.6707,11.7073,47.8659
goat02,891701,walking,5.49168,-9.36365,-0.0335443,-5.85366,16.5244,24.2073
goat02,891801,walking,3.68029,-7.45162,-6.37341,4.93902,-15.5488,78.9024
goat02,891901,walking,1.51908,-11.7716,-3.51496,68.7805,83.1707,43.4146
goat02,892001,walking,2.46551,-9.13363,-2.93992,-9.26829,78.7805,44.5732
goat02,892101,walking,3.95104,-11.3763,-1.95036,-19.2073,47.378,-21.6463
goat02,892201,walking,0.9033,-8.53223,-3.13399,-0.670732,52.0732,-32.1951
goat02,892301,walking,1.90244,-9.44511,-2.54697,-30.1829,154.817,50.061
goat02,892401,walking,1.42563,-8.57775,-3.32328,10.9756,16.9512,-6.95122
goat02,892501,walking,4.14991,-7.74633,-3.36162,-25.9756,35.9756,30.6098
goat02,892601,walking,0.155741,-11.2493,-2.14683,-42.1341,-14.3293,35.061
goat02,892701,walking,6.49801,-12.9433,-3.73779,40.122,-57.5,-28.9024
goat02,892801,walking,0.72839,-9.98182,-0.486392,-42.0732,-53.2317,-64.7561
goat02,892901,walking,1.58137,-10.6886,-3.38318,30.9146,-18.2927,-25.1829
goat02,893001,walking,1.0231,-9.77097,-6.5603,48.5976,22.561,34.0854
goat02,893101,walking,1.36813,-10.1471,-4.00615,-14.5732,57.3171,-5.42683
goat02,893201,walking,3.01419,-8.21116,-2.90398,-3.17073,-1.52439,-7.68293
goat02,893301,walking,3.51975,-9.86921,-4.4566,5.60976,24.4512,-20.061
goat02,893401,walking,3.65393,-7.62174,-3.36162,-9.87805,61.8293,21.8902
goat02,893501,walking,3.5509,-8.98268,-3.74019,-17.0732,63.3537,39.3293
goat02,893601,walking,3.89833,-9.72545,-2.54697,6.09756,75.9146,31.7073
goat02,893701,walking,2.65958,-9.78535,0.280334,-20.3049,68.8415,44.2683
goat02,893801,walking,2.41998,-8.6089,-4.12834,3.78049,65.122,36.2805
goat02,893901,walking,3.12201,-10.8324,-3.10285,-19.2073,116.585,2.5
goat02,894001,walking,0.958408,-9.88598,-1.79941,-31.8902,85.4268,14.2683
goat02,894101,walking,2.37446,-7.11378,-2.78897,-2.92683,5.73171,47.9268
goat02,894201,walking,1.8665,-10.2358,-1.90004,-12.1341,-1.82927,17.7439
goat02,894301,walking,1.91921,-15.2147,-3.74498,-50.4878,-81.8902,-0.243902
goat02,894401,walking,2.73386,-11.6279,-3.75217,98.1707,-134.573,-133.415
goat02,894501,walking,-0.407323,-7.2839,-5.25927,4.5122,78.9634,34.6341
goat02,894601,walking,1.10696,-10.255,-3.51017,8.65854,70.7317,-29.8171
goat02,894701,walking,1.00393,-8.59932,-3.58924,-20.6707,38.4146,27.622
goat02,894801,walking,1.64367,-9.08571,-3.24661,-5,57.5,24.6951
goat02,894901,walking,-0.143761,-9.96984,-3.65872,-32.561,119.024,36.4634
goat02,895001,walking,0.342631,-9.84285,-2.26424,-40,68.4146,44.0854
goat02,895101,walking,0.0311483,-9.2702,-3.2514,-10,5.36585,19.878
goat02,895201,walking,-0.534313,-9.3924,-4.1523,26.2805,-45.9756,-7.2561
goat02,895301,walking,0.249186,-10.2262,-5.64982,-2.0122,18.9634,9.14634
goat02,895401,walking,-0.917676,-5.4773,-8.69276,50.2439,-403.659,-151.28
goat02,895501,walking,3.11243,-6.40935,-7.44204,-111.463,4.20732,-102.5
goat02,895601,walking,-1.72034,-7.27192,-5.48928,-3.84146,-12.5,-41.2195
goat02,895701,walking,3.64674,-6.90533,-2.65,-124.878,142.866,135.061
goat02,895801,walking,1.8042,-9.22707,-3.62518,85.061,94.1463,-40.4268
goat02,895901,walking,-1.08779,-5.22572,-3.0094,64.4512,-11.5244,-75.3049
goat02,896001,walking,4.52129,-12.9169,-6.69927,-37.622,-116.22,93.7805
goat02,896101,walking,4.18824,-6.76636,-6.19132,-21.5244,-180.183,-72.6829
goat02,896201,walking,-1.83535,-4.67224,-5.48928,-85.061,96.2805,-55.1829
goat02,896301,walking,1.65086,-17.6491,-8.92757,33.0488,-47.0122,230.976
goat02,896401,walking,5.10832,-6.70886,-3.33286,11.4634,132.622,93.1707
goat02,896501,walking,2.42477,-8.32138,-5.31437,84.3293,21.1585,-60.4268
goat02,896601,walking,1.81618,-10.9882,-7.42048,77.2561,5.60976,39.8171
goat02,896701,walking,3.83842,-6.30153,-4.43743,-11.8902,-133.171,-24.5732
goat02,896801,walking,3.72821,-7.56424,-5.91577,-25.3049,-159.939,-160.61
goat02,896901,walking,-2.43915,-3.58205,-3.86957,-43.5976,150.854,39.0244
goat02,897001,walking,1.91202,-11.096,-6.60583,-41.7073,220.61,193.476
goat02,897101,walking,3.82405,-8.87965,-3.6132,67.7439,180.122,114.146
goat02,897201,walking,-0.383363,-7.54267,-3.05253,111.159,22.8049,-81.8902
goat02,897301,walking,-2.31935,-14.7763,-12.5312,56.5854,-77.1341,80.6098
goat02,897401,walking,9.33729,-6.96284,-7.60737,-56.0366,-117.683,-48.1098
goat02,897501,walking,-1.29385,-4.86632,-5.35031,-107.988,137.073,-54.3902
goat02,897601,walking,-2.58051,-18.0061,-7.84936,19.4512,-174.451,119.268
goat02,897701,walking,10.5281,-9.38282,-5.92775,-35.2439,139.207,179.878
goat02,897801,walking,0.141365,-10.7318,-3.83124,141.463,11.4634,-122.378
goat02,897901,walking,-1.49032,-9.03779,-5.82952,84.3293,-28.1707,-9.32927
goat02,898001,walking,3.14837,-6.29914,-5.34792,-19.2683,-198.293,16.0976
goat02,898101,walking,1.10936,-7.05388,-6.60343,-41.9512,-94.2683,-179.207
goat02,898201,walking,-1.95994,-3.4934,-2.37685,-65.6098,88.7805,3.17073
goat02,898301,walking,1.6245,-20.4764,-10.1879,-12.6829,104.512,230
goat02,898401,walking,6.28237,-9.92192,-3.6755,75.9146,314.939,128.415
goat02,898501,walking,-1.70836,-10.945,-3.54851,116.341,-95.8537,-130.183
goat02,898601,walking,-0.577441,-5.20176,-4.4566,5.79268,1.09756,98.5976
goat02,898701,walking,7.37256,-8.38607,-4.99091,14.878,31.2805,-67.1341
goat02,898801,walking,2.28101,-7.33901,-3.14597,-18.5366,-62.7439,-66.8293
goat02,898901,walking,2.30497,-7.1066,-4.53327,-17.561,-107.744,-148.476
goat02,899001,walking,-0.0215642,-3.91989,-6.91492,15.7927,-20.4878,36.0976
goat02,899101,walking,4.08282,-8.90122,-6.27997,25.061,-23.4146,-36.8293
goat02,899201,walking,7.23838,-8.49389,-4.05407,-12.2561,23.1707,-11.8293
goat02,899301,walking,3.99656,-6.91492,-1.63409,3.59756,20,-53.2317
goat02,899401,walking,6.32549,-8.83413,-3.68748,-20.4878,76.4634,-49.5732
goat02,899501,walking,2.82251,-8.29263,0.0383363,-12.9268,9.02439,-5.79268
goat02,899601,walking,3.83363,-8.43639,-2.66437,15.6707,-104.024,-56.9512
goat02,899701,walking,4.01094,-6.60343,-4.53567,11.5244,-65.3659,-92.5
goat02,899801,walking,4.1523,-6.99878,-8.791,53.5976,-228.598,-27.0732
goat02,899901,walking,3.34964,-8.07938,-4.72256,38.1098,-59.0244,-71.4024
goat02,900001,walking,4.29367,-4.61234,-6.65614,45.122,-52.7439,-5.30488
goat02,900101,walking,4.19543,-6.69448,-12.4713,10.7317,7.56098,22.9878
goat02,900201,walking,4.35117,-6.39019,-8.27825,52.8659,47.3171,105.671
goat02,900301,walking,1.47595,-7.80863,-1.64127,24.8171,31.7683,-41.3415
goat02,900401,walking,7.19525,-3.58684,-8.43639,-62.3171,-24.878,-12.3171
goat02,900501,walking,5.37907,-7.44683,-1.91682,-38.4146,46.8293,44.4512
goat02,900601,walking,8.98028,-8.52264,-1.41365,-34.3293,-144.146,-29.7561
goat02,900701,walking,6.54353,-5.22093,-6.40696,-120.305,126.646,66.9512
goat02,900801,walking,6.03558,-14.8194,-5.19697,-73.5366,114.146,112.927
goat02,900901,walking,2.67396,-10.0154,0.253978,20.1829,63.1707,37.0732
goat02,901001,walking,4.98372,-6.9269,-4.70818,5.54878,-69.939,56.3415
goat02,901101,walking,1.01831,-10.0968,0.0335443,-62.7439,137.927,19.3293
goat02,901201,walking,5.31437,-6.43332,-3.04295,41.6463,-28.0488,20.2439
goat02,901301,walking,4.35117,-14.3617,-0.991952,52.1951,-33.4146,-24.0854
goat02,901401,walking,5.29041,-6.25361,-4.14512,72.0122,-103.293,-67.378
goat02,901501,walking,6.07152,-9.14561,-2.41758,12.3171,-216.098,-112.927
goat02,901601,walking,0.582233,-2.55176,-6.35664,-44.1463,-34.4512,-43.2927
goat02,901701,walking,5.3575,-5.33594,-4.31523,-14.1463,-53.9634,14.3902
goat02,901801,walking,12.6294,-10.5353,-6.03318,-56.8293,51.5244,13.5976
goat02,901901,walking,5.23051,-9.81889,-3.14837,25.4878,73.2317,68.7195
goat02,902001,walking,4.92622,-8.67359,-4.7561,35,31.7683,-29.878
goat02,902101,walking,0.65651,-4.80402,-1.26749,27.1341,-50.6098,-21.2195
goat02,902201,walking,1.34177,-11.4338,-3.45267,-24.939,-107.134,-63.9634
goat02,902301,walking,4.01094,-6.34466,-4.28648,16.0366,-80.6707,-64.4512
goat02,902401,walking,5.36229,-7.63133,-5.31437,-8.90244,-130.183,-44.7561
goat02,902501,walking,0.40972,-5.16103,-7.87332,12.8049,-12.622,-27.9878
goat02,902601,walking,5.10592,-5.61627,-6.03797,-31.6463,-73.3537,12.622
goat02,902701,walking,5.25447,-10.715,-5.18259,-35.061,51.3415,70.061
goat02,902801,walking,3.91031,-6.99398,-4.26492,21.7073,75.3049,76.7073
goat02,902901,walking,5.02685,-8.76944,-4.4566,-1.28049,132.622,-20.061
goat02,903001,walking,-1.96713,-6.79751,-0.723598,-23.4756,-22.7439,5.67073
goat02,903101,walking,7.83259,-10.0202,-5.46532,74.5122,30.2439,78.2927
goat02,903201,walking,0.292315,-7.52111,-5.07477,75.8537,-100.244,-81.5854
goat02,903301,walking,9.29416,-9.10248,-5.94453,-1.52439,-222.683,-52.1951
goat02,903401,walking,-0.572649,-6.59864,-6.2033,0.731707,5.06098,-93.5366
goat02,903501,walking,1.99349,-8.56577,-5.06519,-18.4146,-222.805,-8.04878
goat02,903601,walking,9.31573,-11.5488,-12.6127,-37.9878,9.63415,-27.1951
goat02,903701,walking,3.47663,-8.33815,-3.6731,-14.1463,149.268,71.8293
goat02,903801,walking,6.12183,-5.52522,-4.84475,74.939,97.0732,-18.3537
goat02,903901,walking,-1.31781,-1.75628,-0.642133,-16.0976,-18.8415,-41.1585
goat02,904001,walking,7.78227,-10.83,-4.64588,-16.4634,110.732,64.6951
goat02,904101,walking,7.708,-12.3395,-3.26817,47.1341,-26.7683,1.03659
goat02,904201,walking,2.79855,-7.63612,-5.57794,-30.2439,-6.52439,-66.0366
goat02,904301,walking,5.62106,-6.46207,-3.32568,-47.2561,-29.939,-78.7805
goat02,904401,walking,3.37599,-1.23635,-9.61523,-40.9146,-44.6341,23.4756
goat02,904501,walking,4.97174,-9.31094,-3.60122,-30.2439,88.7805,50.9146
goat02,904601,walking,4.6938,-6.49082,-2.47988,-22.7439,-8.59756,28.4146
goat02,904701,walking,5.45095,-8.46274,-3.05972,-15.8537,-10.6098,19.1463
goat02,904801,walking,4.62192,-7.5858,-1.98151,31.4634,-4.7561,16.6463
goat02,904901,walking,5.26645,-6.38539,-4.19064,-7.68293,23.1707,23.5976
goat02,905001,walking,4.10438,-8.91559,-1.19801,-63.7805,92.378,33.8415
goat02,905101,walking,4.60515,-8.16803,-1.90484,12.439,-27.622,18.7195
goat02,905201,walking,5.07477,-6.38539,-2.93273,18.8415,-46.6463,-25.1829
goat02,905301,walking,3.33047,-6.0188,-5.97568,5.36585,-72.439,-47.378
goat02,905401,walking,7.72477,-7.86853,-3.56049,-20.7317,-129.695,-58.1098
goat02,905501,walking,0.44566,-5.23051,-5.82712,10.3659,-15.1829,-64.0244
goat02,905601,walking,3.75936,-5.3,-5.55158,-0.914634,-102.256,30
goat02,905701,walking,7.72956,-11.1511,-4.64828,-35.6707,20.3659,10.9756
goat02,905801,walking,3.63956,-9.01383,-3.1939,19.3293,64.878,45.7927
goat02,905901,walking,3.91749,-9.56971,-3.2538,33.7195,51.9512,40.9756
goat02,906001,walking,4.76568,-9.11925,-3.80728,18.9634,58.4756,8.41463
goat02,906101,walking,0.536709,-7.76311,-0.989556,-16.7073,-36.0366,-27.7439
goat02,906201,walking,7.06347,-9.87879,-3.69706,30.3659,-92.8049,3.90244
goat02,906301,walking,1.73472,-7.71758,-2.41519,-9.08537,-77.378,-32.378
goat02,906401,walking,5.24728,-10.6144,-2.61885,28.4756,-98.7805,-14.2683
goat02,906501,walking,-0.129385,-11.223,-5.67378,82.561,-205.61,-91.4024
goat02,906601,walking,3.62997,-5.28323,-7.7679,55.8537,-223.049,-27.439
goat02,906701,walking,3.03576,-5.77201,-5.81754,-52.9878,-123.171,-76.6463
goat02,906801,walking,3.45985,-6.43571,-4.61474,-43.4756,-22.8049,17.439
goat02,906901,walking,4.44462,-8.34055,-7.27432,-44.7561,118.841,92.9268
goat02,907001,walking,4.68662,-7.24077,-6.59624,48.2927,158.72,139.817
goat02,907101,walking,-2.14683,-8.08417,-3.11962,-3.59756,13.9024,-85.6098
goat02,907201,walking,4.66984,-8.07938,-6.07631,95.061,170.854,123.659
goat02,907301,walking,4.31763,-5.33833,-6.76397,13.2317,-206.585,-107.744
goat02,907401,walking,2.48707,-6.19371,-8.37409,3.90244,-32.0732,-22.6829
goat02,907501,walking,-1.51908,-4.50691,-4.71058,-90.9146,117.988,-7.5
goat02,907601,walking,0.373779,-13.6022,-13.2188,18.5976,-51.5854,78.1098
goat02,907701,walking,4.92622,-7.11378,-5.1802,-68.1707,178.963,95.5488
goat02,907801,walking,2.55655,-9.3325,-4.37274,81.4634,156.768,8.71951
goat02,907901,walking,-0.944032,-3.68748,-2.1085,16.0976,-30.9146,-77.1341
goat02,908001,walking,3.47902,-12.8714,-4.91663,-35.4268,-75.9146,104.817
goat02,908101,walking,6.42133,-8.24231,-5.37188,-29.878,-198.232,-68.9024
